conceptId,conceptName
41200961,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 100 by Europharma
41325271,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 100 by Fd
41075567,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 100 by Gerke
41232036,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 100 by Sanofi
41200962,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 100 by Veron
41037728,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28
41287414,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 280
40857207,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by 2care4
40919482,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by Aca Mueller
41293947,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by Axicorp
41325272,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by B2B
41138440,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by Beragena
41169554,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by BR
41262756,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by Cc
41293945,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by Docpharm
41107001,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by Eurim-Pharm
40981785,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by Gerke
41013056,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by Kohlpharma
41293944,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by Orifarm Leverkus
41138441,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by Sanofi
41169553,Aspirin 100 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 28 by Veron
2072037,aspirin 75 MG / clopidogrel 75 MG [CLASPIN]
42949812,Aspirin 75 MG / clopidogrel 75 MG [CLAVIXIN DUO]
2933822,aspirin 75 MG / clopidogrel 75 MG [Coplavix]
43149291,Aspirin 75 MG / clopidogrel 75 MG Delayed Release Oral Tablet
43160520,Aspirin 75 MG / clopidogrel 75 MG Delayed Release Oral Tablet Box of 30
43149292,Aspirin 75 MG / clopidogrel 75 MG Delayed Release Oral Tablet [DUOPLAVIN]
43160521,Aspirin 75 MG / clopidogrel 75 MG Delayed Release Oral Tablet [DUOPLAVIN] Box of 30
43204377,Aspirin 75 MG / clopidogrel 75 MG Delayed Release Oral Tablet [DUOPLAVIN] Box of 30 by Sanofi
43160519,Aspirin 75 MG / clopidogrel 75 MG [DUOPLAVIN]
2933823,aspirin 75 MG / clopidogrel 75 MG [Duo Plavix]
42949808,Aspirin 75 MG / clopidogrel 75 MG Extended Release Oral Capsule
2072035,aspirin 75 MG / clopidogrel 75 MG Extended Release Oral Capsule [CLASPIN]
2072036,aspirin 75 MG / clopidogrel 75 MG Extended Release Oral Capsule [CLASPIN] by Korea Biochem
42949810,Aspirin 75 MG / clopidogrel 75 MG Extended Release Oral Capsule [CLAVIXIN DUO]
42949809,Aspirin 75 MG / clopidogrel 75 MG Extended Release Oral Capsule [SUPERPIRIN]
2933807,aspirin 75 MG / clopidogrel 75 MG Oral Tablet
2933777,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 100
2933776,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 100 by Winthrop
2933775,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 112
2933774,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 112 by Winthrop
2933795,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 14
2933747,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 14 by APO
2933794,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 14 by Winthrop
2933804,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 2
2933745,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 28
2933773,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 280
2933772,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 280 by APO
2933771,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 280 by Winthrop
2933793,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 28 by APO
2933792,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 28 by Winthrop
2933803,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 2 by APO
2933802,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 2 by Winthrop
2933791,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 30
2933790,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 30 by APO
2933789,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 30 by Winthrop
2933801,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 4
2933800,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 4 by APO
2933799,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 4 by Winthrop
2933788,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 50
2933787,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 50 by APO
2933786,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 50 by Winthrop
2933785,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 56
2933784,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 56 by APO
2933783,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 56 by Winthrop
2933798,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 7
2933797,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 7 by APO
2933796,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 7 by Winthrop
2933782,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 84
2933781,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 84 by APO
2933780,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 84 by Winthrop
2933779,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 98
2933778,aspirin 75 MG / clopidogrel 75 MG Oral Tablet Box of 98 by Winthrop
2933806,aspirin 75 MG / clopidogrel 75 MG Oral Tablet by APO
2933805,aspirin 75 MG / clopidogrel 75 MG Oral Tablet by Winthrop
2933770,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix]
2933759,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 100
2933758,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 112
2933766,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 14
2933769,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 2
2933765,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 28
2933757,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 280
2933764,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 30
2933768,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 4
2933763,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 50
2933762,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 56
2933767,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 7
2933761,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 84
2933760,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Coplavix] Box of 98
2933821,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix]
2933810,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 100
2933809,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 112
2933817,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 14
2933820,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 2
2933816,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 28
2933808,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 280
2933815,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 30
2933819,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 4
2933814,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 50
2933813,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 56
2933818,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 7
2933812,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 84
2933811,aspirin 75 MG / clopidogrel 75 MG Oral Tablet [Duo Plavix] Box of 98
42949811,Aspirin 75 MG / clopidogrel 75 MG [SUPERPIRIN]
43724788,Aspirin 75 MG / clopidogrel 97.9 MG [Clopidogrel Abz]
41048466,Aspirin 75 MG / clopidogrel 97.9 MG [DUOPLAVIN]
43689019,Aspirin 75 MG / clopidogrel 97.9 MG Oral Tablet
41306464,Aspirin 75 MG / clopidogrel 97.9 MG Oral Tablet Box of 100
43796713,Aspirin 75 MG / clopidogrel 97.9 MG Oral Tablet by Billev
43598827,Aspirin 75 MG / clopidogrel 97.9 MG Oral Tablet [Clopidogrel Abz]
43796714,Aspirin 75 MG / clopidogrel 97.9 MG Oral Tablet [Clopidogrel Abz] by Billev
41100441,Aspirin 75 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN]
41225428,Aspirin 75 MG / clopidogrel 97.9 MG Oral Tablet [DUOPLAVIN] Box of 100
43149290,Aspirin / clopidogrel Delayed Release Oral Tablet
43171422,Aspirin / clopidogrel Delayed Release Oral Tablet [DUOPLAVIN]
42949895,Aspirin / clopidogrel Extended Release Oral Capsule
42949927,Aspirin / clopidogrel Extended Release Oral Capsule [ACLORIN]
42949897,Aspirin / clopidogrel Extended Release Oral Capsule [ANAVIX DUO]
42949916,Aspirin / clopidogrel Extended Release Oral Capsule [ARIGREL]
42949917,Aspirin / clopidogrel Extended Release Oral Capsule [ASGREL]
42949908,Aspirin / clopidogrel Extended Release Oral Capsule [ASPIDO]
42949918,Aspirin / clopidogrel Extended Release Oral Capsule [ASPIGEL]
42949896,Aspirin / clopidogrel Extended Release Oral Capsule [ASPIREL DUO]
2072038,aspirin / clopidogrel Extended Release Oral Capsule [CLASPIN]
42949928,Aspirin / clopidogrel Extended Release Oral Capsule [CLAVIXIN DUO]
42949898,Aspirin / clopidogrel Extended Release Oral Capsule [CLEANVIX DUO]
42949899,Aspirin / clopidogrel Extended Release Oral Capsule [CLOAPIN]
42949929,Aspirin / clopidogrel Extended Release Oral Capsule [CLOBONS-A]
42949930,Aspirin / clopidogrel Extended Release Oral Capsule [CLOGREEN]
42949909,Aspirin / clopidogrel Extended Release Oral Capsule [CLOGREL A]
42949900,Aspirin / clopidogrel Extended Release Oral Capsule [CLOMIX]
42949919,Aspirin / clopidogrel Extended Release Oral Capsule [CLOPINA PLUS]
2013352,aspirin / clopidogrel Extended Release Oral Capsule [CLOPIO-A]
42949920,Aspirin / clopidogrel Extended Release Oral Capsule [CLOPIREL DUO]
42949901,Aspirin / clopidogrel Extended Release Oral Capsule [CLOPIRIN]
42949910,Aspirin / clopidogrel Extended Release Oral Capsule [CLOREN]
42949911,Aspirin / clopidogrel Extended Release Oral Capsule [CLOSONE]
42949921,Aspirin / clopidogrel Extended Release Oral Capsule [CLOSPIRIN]
42949912,Aspirin / clopidogrel Extended Release Oral Capsule [CLOVEIN DUO]
42949922,Aspirin / clopidogrel Extended Release Oral Capsule [CLOZEX PLUS]
2013353,aspirin / clopidogrel Extended Release Oral Capsule [CLPIDO-A]
42949913,Aspirin / clopidogrel Extended Release Oral Capsule [CLPIRIN]
42949931,Aspirin / clopidogrel Extended Release Oral Capsule [COPREGREL]
42949932,Aspirin / clopidogrel Extended Release Oral Capsule [CUROVIX DUO]
42949914,Aspirin / clopidogrel Extended Release Oral Capsule [DUALET]
42949915,Aspirin / clopidogrel Extended Release Oral Capsule [ERAVIX PLUS]
42949902,Aspirin / clopidogrel Extended Release Oral Capsule [HUROPIRIN]
2013354,aspirin / clopidogrel Extended Release Oral Capsule [K-CLO]
2072039,aspirin / clopidogrel Extended Release Oral Capsule [NEW CLOPINE DUO]
42949923,Aspirin / clopidogrel Extended Release Oral Capsule [NEWPIDO A]
42949924,Aspirin / clopidogrel Extended Release Oral Capsule [PIDOGEL DUO]
42949903,Aspirin / clopidogrel Extended Release Oral Capsule [PIDOGUL A]
2072040,aspirin / clopidogrel Extended Release Oral Capsule [PLAVEL DUO]
42949925,Aspirin / clopidogrel Extended Release Oral Capsule [PLPIRIN]
42949904,Aspirin / clopidogrel Extended Release Oral Capsule [PLVIX A]
42949926,Aspirin / clopidogrel Extended Release Oral Capsule [PRAVIX DUO]
42949905,Aspirin / clopidogrel Extended Release Oral Capsule [PRETO PLUS]
42949906,Aspirin / clopidogrel Extended Release Oral Capsule [SUPERPIRIN]
42949933,Aspirin / clopidogrel Extended Release Oral Capsule [TROMVIX A]
42949907,Aspirin / clopidogrel Extended Release Oral Capsule [YOUTHPIREL]
42949893,Aspirin / clopidogrel Extended Release Oral Tablet
42949894,Aspirin / clopidogrel Extended Release Oral Tablet [PLAVIX A]
43287518,Aspirin / clopidogrel Oral Tablet
2933824,aspirin / clopidogrel Oral Tablet [Cloap]
42613603,aspirin / clopidogrel Oral Tablet [Cloap]
43706874,Aspirin / clopidogrel Oral Tablet [Clopidogrel Abz]
43814802,Aspirin / clopidogrel Oral Tablet [Clopidogrel Hydrochlorid Hexal]
43287519,Aspirin / clopidogrel Oral Tablet [Clopidogrel Plus Aspirin]
35145504,Aspirin / clopidogrel Oral Tablet [ComPlavin]
43271207,Aspirin / clopidogrel Oral Tablet [Coplavix]
43271206,Aspirin / clopidogrel Oral Tablet [Duocover]
41051608,Aspirin / clopidogrel Oral Tablet [DUOPLAVIN]
42613605,aspirin / clopidogrel Oral Tablet [Duo Plavix]
2933826,aspirin / clopidogrel Oral Tablet [Duo Plavix]
43276739,Aspirin / clopidogrel Oral Tablet [Duoplidogrel]
2933825,aspirin / clopidogrel Oral Tablet [Duoprel]
42613604,aspirin / clopidogrel Oral Tablet [Duoprel]
43276738,Aspirin / clopidogrel Oral Tablet [Piax]
36231362,Brilinta Oral Product
36231363,Brilinta Pill
46275677,cangrelor
46275678,cangrelor 50 MG
41180976,cangrelor 50 MG Injectable Solution
41180975,cangrelor 50 MG Injectable Solution Box of 10
41192520,cangrelor 50 MG Injectable Solution [Kengrexal]
40942475,cangrelor 50 MG Injectable Solution [Kengrexal] Box of 10
40745072,cangrelor 50 MG Injectable Solution [Kengrexal] Box of 10 by Chiesi
35770012,cangrelor 50 MG Injectable Solution [Kengrexal] Box of 10 by Medicines
40745073,cangrelor 50 MG Injectable Solution [Kengrexal] by Chiesi
35765707,cangrelor 50 MG Injectable Solution [Kengrexal] by Medicines
46275680,cangrelor 50 MG Injection
21120048,cangrelor 50 MG Injection Box of 10
46275684,cangrelor 50 MG Injection [Kengreal]
21149594,cangrelor 50 MG Injection [Kengrexal]
21080829,cangrelor 50 MG Injection [Kengrexal] Box of 10
21051410,cangrelor 50 MG Injection [Kengrexal] Box of 10 by Medicines
21159534,cangrelor 50 MG Injection [Kengrexal] by Medicines
46275682,cangrelor 50 MG [Kengreal]
21080828,cangrelor 50 MG [Kengrexal]
35409761,cangrelor 50 MG Prefilled Syringe
35409760,cangrelor 50 MG Prefilled Syringe Box of 10
35412270,cangrelor 50 MG Prefilled Syringe [Kengrexal]
35410706,cangrelor 50 MG Prefilled Syringe [Kengrexal] Box of 10
35407953,cangrelor 50 MG Prefilled Syringe [Kengrexal] Box of 10 by Medicines
35744929,cangrelor 50 MG Prefilled Syringe [Kengrexal] by Medicines
36248638,cangrelor Injectable Product
41080367,cangrelor Injectable Solution
41300818,cangrelor Injectable Solution [Kengrexal]
46275679,cangrelor Injection
46275683,cangrelor Injection [Kengreal]
21061205,cangrelor Injection [Kengrexal]
45893522,cangrelor; parenteral
35410389,cangrelor Prefilled Syringe
35407340,cangrelor Prefilled Syringe [Kengrexal]
1322184,clopidogrel
36879560,clopidogrel 111 MG
43715213,clopidogrel 111 MG [Clopidogrel M.R. Pharma]
36887791,clopidogrel 111 MG Oral Tablet
43823239,clopidogrel 111 MG Oral Tablet [Clopidogrel M.R. Pharma]
43625177,clopidogrel 111 MG Oral Tablet [Clopidogrel M.R. Pharma] by M.R.
36880537,clopidogrel 112 MG
43823205,clopidogrel 112 MG [Carder]
43643390,clopidogrel 112 MG [Clogrelhexal]
43751163,clopidogrel 112 MG [Clopidogrel Abz]
43715176,clopidogrel 112 MG [Clopidogrel Al]
43589168,clopidogrel 112 MG [Clopidogrel Biomo]
43715177,clopidogrel 112 MG [Clopidogrel Ct]
43661519,clopidogrel 112 MG [Clopidogrel Denk]
43625133,clopidogrel 112 MG [Clopidogrel Hennig]
43859457,clopidogrel 112 MG [Clopidogrel Heumann]
43823201,clopidogrel 112 MG [Clopidogrel Hormosan]
43643389,clopidogrel 112 MG [Clopidogrel Puren]
43841316,clopidogrel 112 MG [Clopidogrel Q]
36894359,clopidogrel 112 MG [CLOPIDOGREL SANDOZ]
43787114,clopidogrel 112 MG [Clopidogrel Stada]
43769145,clopidogrel 112 MG [Clopidolut]
36882049,clopidogrel 112 MG Oral Tablet
43661518,clopidogrel 112 MG Oral Tablet by Acino
43787115,clopidogrel 112 MG Oral Tablet [Carder]
43751166,clopidogrel 112 MG Oral Tablet [Carder] by Sigapharm
43841317,clopidogrel 112 MG Oral Tablet [Clogrelhexal]
43733215,clopidogrel 112 MG Oral Tablet [Clogrelhexal] by Hexal
43733217,clopidogrel 112 MG Oral Tablet [Clopidogrel Abz]
43733218,clopidogrel 112 MG Oral Tablet [Clopidogrel Abz] by AbZ-Pharma
43751164,clopidogrel 112 MG Oral Tablet [Clopidogrel Al]
43823203,clopidogrel 112 MG Oral Tablet [Clopidogrel Al] by Aliud
43859455,clopidogrel 112 MG Oral Tablet [Clopidogrel Biomo]
43697299,clopidogrel 112 MG Oral Tablet [Clopidogrel Biomo] by biomo
43589170,clopidogrel 112 MG Oral Tablet [Clopidogrel Ct]
43823204,clopidogrel 112 MG Oral Tablet [Clopidogrel Ct] by AbZ-Pharma
43697300,clopidogrel 112 MG Oral Tablet [Clopidogrel Denk]
43823206,clopidogrel 112 MG Oral Tablet [Clopidogrel Denk] by Denk
43715178,clopidogrel 112 MG Oral Tablet [Clopidogrel Hennig]
43625134,clopidogrel 112 MG Oral Tablet [Clopidogrel Hennig] by Hennig
43643391,clopidogrel 112 MG Oral Tablet [Clopidogrel Heumann]
43715180,clopidogrel 112 MG Oral Tablet [Clopidogrel Heumann] by Heumann
43697298,clopidogrel 112 MG Oral Tablet [Clopidogrel Hormosan]
43679443,clopidogrel 112 MG Oral Tablet [Clopidogrel Hormosan] by Hormosan
43859454,clopidogrel 112 MG Oral Tablet [Clopidogrel Puren]
43625132,clopidogrel 112 MG Oral Tablet [Clopidogrel Puren] by Actavis
43751165,clopidogrel 112 MG Oral Tablet [Clopidogrel Q]
43733216,clopidogrel 112 MG Oral Tablet [Clopidogrel Q] by Juta
43715179,clopidogrel 112 MG Oral Tablet [CLOPIDOGREL SANDOZ]
43859456,clopidogrel 112 MG Oral Tablet [CLOPIDOGREL SANDOZ] by 1 A
43769146,clopidogrel 112 MG Oral Tablet [CLOPIDOGREL SANDOZ] by Hexal
43823202,clopidogrel 112 MG Oral Tablet [Clopidogrel Stada]
43589169,clopidogrel 112 MG Oral Tablet [Clopidogrel Stada] by Stada
43679442,clopidogrel 112 MG Oral Tablet [Clopidolut]
43697297,clopidogrel 112 MG Oral Tablet [Clopidolut] by Mibe
21033569,clopidogrel 11 MG
21102363,clopidogrel 11 MG Injectable Solution
21033570,clopidogrel 11 MG Injectable Solution Box of 1
40722026,clopidogrel 11 MG Oral Powder
40722025,clopidogrel 11 MG Oral Powder Box of 1
21112165,clopidogrel 15 MG/ML
21161336,clopidogrel 15 MG/ML Oral Solution
35743765,clopidogrel 15 MG/ML Oral Solution by Drug Tariff Special Order
21043472,clopidogrel 15 MG/ML Oral Suspension
35752083,clopidogrel 15 MG/ML Oral Suspension by Drug Tariff Special Order
21141600,clopidogrel 1 MG/ML
36066736,clopidogrel 1 MG/ML Oral Solution
21102364,clopidogrel 1 MG/ML Oral Suspension
35773161,clopidogrel 1 MG/ML Oral Suspension by Drug Tariff Special Order
35133642,clopidogrel 25 MG
35146481,clopidogrel 25 MG Oral Tablet
35157332,clopidogrel 25 MG Oral Tablet by AA
35135260,clopidogrel 25 MG Oral Tablet by Choseido
35156097,clopidogrel 25 MG Oral Tablet by Daito
35131648,clopidogrel 25 MG Oral Tablet by Elmed Eisai
35151084,clopidogrel 25 MG Oral Tablet by Fujifilm
35142251,clopidogrel 25 MG Oral Tablet by Janssen
35831196,clopidogrel 25 MG Oral Tablet by Kokando
35151801,clopidogrel 25 MG Oral Tablet by Kyorin Rimedio
35161674,clopidogrel 25 MG Oral Tablet by Kyowa
35135880,clopidogrel 25 MG Oral Tablet by Meiji Seika
35160819,clopidogrel 25 MG Oral Tablet by Mitsubishi Tanabe
35134803,clopidogrel 25 MG Oral Tablet by Mochida
35143261,clopidogrel 25 MG Oral Tablet by Nihon
35157380,clopidogrel 25 MG Oral Tablet by Nipro
35137266,clopidogrel 25 MG Oral Tablet by Nissin
35157488,clopidogrel 25 MG Oral Tablet by Pfizer
35157721,clopidogrel 25 MG Oral Tablet by Sandoz
35132039,clopidogrel 25 MG Oral Tablet by Sanofi Japan
35154224,clopidogrel 25 MG Oral Tablet by Sanwa Kagaku
35831195,clopidogrel 25 MG Oral Tablet by Sawai
35154485,clopidogrel 25 MG Oral Tablet by Sawai Seiyaku
35156260,clopidogrel 25 MG Oral Tablet by Tatsumi Kagaku
35134994,clopidogrel 25 MG Oral Tablet by TEVA
35146024,clopidogrel 25 MG Oral Tablet by Towa
35157674,clopidogrel 25 MG Oral Tablet by Yoshindo
35130030,clopidogrel 25 MG Oral Tablet [Plavix]
35131926,clopidogrel 25 MG [Plavix]
35868386,clopidogrel 25 MG [Taijia]
1322188,clopidogrel 300 MG
44028885,clopidogrel 300 MG [Accel-Clopidogrel]
44093642,clopidogrel 300 MG [Apo-Clopidogrel]
44041884,clopidogrel 300 MG [CLOPIDOGREL TEVA]
43193879,clopidogrel 300 MG Delayed Release Oral Tablet
43215791,clopidogrel 300 MG Delayed Release Oral Tablet Box of 30
41086737,clopidogrel 300 MG Delayed Release Oral Tablet Box of 300
40910171,clopidogrel 300 MG Delayed Release Oral Tablet [Iscover]
41253575,clopidogrel 300 MG Delayed Release Oral Tablet [Iscover] Box of 30
43215792,clopidogrel 300 MG Delayed Release Oral Tablet [Plavix]
43182926,clopidogrel 300 MG Delayed Release Oral Tablet [Plavix] Box of 30
41222622,clopidogrel 300 MG Delayed Release Oral Tablet [Plavix] Box of 300
43171942,clopidogrel 300 MG Delayed Release Oral Tablet [Plavix] Box of 30 by Sanofi
35756314,clopidogrel 300 MG Delayed Release Oral Tablet [Plavix] by Sanofi
43255362,clopidogrel 300 MG [Iscover]
1322189,clopidogrel 300 MG Oral Tablet
44034921,clopidogrel 300 MG Oral Tablet [Accel-Clopidogrel]
44064134,clopidogrel 300 MG Oral Tablet [Accel-Clopidogrel] by Accel
44125659,clopidogrel 300 MG Oral Tablet [Apo-Clopidogrel]
44051113,clopidogrel 300 MG Oral Tablet [Apo-Clopidogrel] by Apotex
36882050,clopidogrel 300 MG Oral Tablet Box of 100
2925957,clopidogrel 300 MG Oral Tablet Box of 100 by Sanofi
2925956,clopidogrel 300 MG Oral Tablet Box of 100 by Winthrop
43266159,clopidogrel 300 MG Oral Tablet Box of 112
2925955,clopidogrel 300 MG Oral Tablet Box of 112 by Sanofi
2925953,clopidogrel 300 MG Oral Tablet Box of 112 by Winthrop
